,Zeolite,Meta-learning T_max,Meta-learning Delta_n,Langmuir T_max,Langmuir Delta_n,Sips T_max,Sips Delta_n,Quadratic T_max,Quadratic Delta_n,DSL T_max,DSL Delta_n
155,5827,86.6750000000006,14.217123025347645,85.60000000000058,17.858295310839598,79.60000000000049,16.254598334162985,94.90000000000072,13.747350940426234,85.20000000000057,17.93168995577769
156,4167,89.40000000000063,15.797814546810447,87.70000000000061,19.984361702347293,83.00000000000054,18.266849331066698,94.0000000000007,15.564372861601699,87.30000000000061,20.05945065582823
157,6388,123.16250000000109,10.711830948086863,109.20000000000091,15.782097634346275,104.10000000000085,13.306492707881185,119.60000000000106,11.656391475083636,118.70000000000104,13.177237274844202
158,8,77.21250000000046,17.388635990165024,74.90000000000043,22.411130211812637,70.00000000000036,21.106933195200316,83.70000000000056,17.399209017352824,73.80000000000041,22.5821513140599
159,7412,45.91250000000001,22.505815996228375,45.0,32.819949483793614,45.0,32.80183920852506,45.0,27.289254522245763,45.0,24.94023261062467
160,84,54.275000000000134,19.719085642502872,55.300000000000146,26.86438046478365,52.0000000000001,26.86544885536939,59.70000000000021,21.503394066929232,45.0,21.395821905058263
161,10290,47.45000000000003,20.491445012898367,46.800000000000026,29.241353245807034,45.0,30.226031637113927,49.80000000000007,23.626904812133482,45.0,25.160331106108067
162,1019,46.55000000000002,22.196236379969264,45.0,32.164107656401036,45.0,32.489714956205724,46.50000000000002,26.367852010959226,45.0,22.877499914091466
163,6239,45.45,22.79658900938469,45.0,33.05028471938932,45.0,32.8309930323776,45.0,28.017526006620763,45.0,31.72216734878385
164,8500,45.47500000000001,22.81134323618613,45.0,33.026431417387364,45.0,32.96890768997037,45.0,27.710866308134435,45.0,32.149215078276036
165,7386,45.0,23.630527173965806,45.0,32.18502936355436,45.0,31.631825780790685,45.0,29.01172003738248,45.0,28.924565648954747
166,7666,46.92500000000002,22.147661532182774,45.50000000000001,31.888310186078556,45.0,32.42677626602018,47.70000000000004,26.198665681801533,45.0,33.38903746597135
167,1194,65.26250000000029,18.04863436178265,66.1000000000003,22.7722501963433,59.400000000000205,22.02279610338959,76.30000000000044,17.346389212381176,86.5000000000006,13.538642119769557
168,4888,50.800000000000075,21.0369599126296,49.10000000000006,29.77821353878026,46.100000000000016,30.36218052668223,52.400000000000105,24.03144601185497,45.0,23.287988042753575
169,13443,57.82500000000018,19.38057264429605,56.700000000000166,26.067246474855178,52.50000000000011,26.04152244833676,62.70000000000025,20.452104068773227,45.0,21.599721288603185
170,5515,46.83750000000003,22.166453934937984,45.300000000000004,31.936204471258172,45.0,32.438161230009435,47.90000000000004,26.02050637395151,45.0,32.07242903701627
171,6290,45.0,23.434594705527658,45.0,32.88690886489713,45.0,32.37692770950162,45.0,28.902362203520177,45.0,30.54542479507291
